,genres,title,release_date,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
92266,"Racing, Sports",ATV GP,2015-07-10,385460,Play sp. z o. o.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
92267,"Adventure, Casual, Indie",City of Fools,2015-07-10,359250,Absolutist Ltd.,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92268,"Casual, Simulation, Strategy",Railroad Lines,2015-07-10,385470,InImages,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92270,"Indie, Racing",Spectra,2015-07-10,369570,Gateway Interactive,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
92271,"Action, Casual, Indie, Racing, Simulation, Sports",VRC PRO Deluxe Off-road tracks 2,2015-07-10,381790,Virtual Racing Industries Ltd.,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
92272,Simulation,FSX: Steam Edition - WWI Fighters Add-On,2015-07-14,364326,First Class Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92273,"Action, Adventure, Casual, Indie, Strategy",Trap Them,2015-07-10,375930,Juri Schupilo,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92274,"Action, Adventure, Casual, Indie, RPG, Strategy",Girlfriend Rescue,2015-07-10,332400,Aldorlea Games,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92275,Casual,Chime Sharp,2016-07-19,326520,"Ste Curran,Twistplay",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92277,"Adventure, Indie, Simulation, Strategy",Hack Run ZERO,2015-07-13,384890,i273 LLC,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
92278,"Action, Adventure, Indie",In Verbis Virtus - Soundtrack,2015-07-13,385930,Indomitus Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92279,"Action, Indie",Starship Rubicon,2014-12-12,372030,Wickworks,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92280,"Action, Adventure, Indie, RPG, Early Access",Secrets of Grindea,2015-07-13,269770,Pixel Ferrets,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92282,"Indie, Simulation",Holy Potatoes! A Weapon Shop?!,2015-07-13,363600,Daylight Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92283,"Action, Adventure",Sol Divide,2015-07-13,379350,Psikyo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92285,"Action, Indie",Doomed'n Damned,2015-07-13,383810,Arc-gen,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92286,"Action, Indie, RPG","Valkyrie Hat (or ""Buy Us Coffee"") DLC for Secrets of Grindea",2015-07-13,292050,Pixel Ferrets,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92287,"Free to Play, RPG, Strategy",Card Hunter,2015-07-13,293260,Blue Manchu,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
92288,"Action, Indie, Massively Multiplayer",Choice Chamber,2015-07-16,359960,Studio Bean,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
92289,"Action, Indie, Strategy",Worms World Party Remastered,2015-07-16,270910,Team17 Digital Ltd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92290,"Free to Play, Sports",Soccer Manager 2015,2015-07-16,356370,Soccer Manager Ltd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92291,"Action, Indie, Racing",RC Mini Racers,2015-07-16,311820,Decane,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
92292,Indie,Ame no Marginal -Rain Marginal- - Original Soundtrack,2015-07-16,386760,stage-nana,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92294,"Action, Indie",Biodrone Battle,2015-07-16,377290,voodoosoft,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92295,"Adventure, Casual, Simulation, Strategy",MOAI 2: Path to Another World,2015-04-11,361950,"Toyman Interactive,Alawar Entertainment",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92296,"Adventure, Indie",Squarelands,2015-07-16,383560,Oryon Entertainment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92297,"Action, Simulation, Strategy, Early Access",Temporal Shift,2015-07-16,384900,Four Lights,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92298,"Action, Adventure, Casual, Indie",No Time To Explain Remastered,2015-07-17,368730,tinyBuild,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92299,"Action, Casual, Free to Play, Strategy",CroNix,2015-07-17,343630,MAGICS,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92300,"Indie, Early Access",SLIDE: platformer,2015-07-16,375870,APAS games,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92301,"Action, Adventure, Indie, RPG, Early Access",Super Dungeon Run,2015-07-17,382480,Proper Games,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92302,"Action, Casual, Free to Play, Indie, RPG",Tap Tap Infinity,2015-06-26,380360,Scary Bee LLC,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
92303,"Action, Indie",Cosmic Rocket Defender,2015-07-17,385630,Alien Sync Interactive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92304,"Indie, RPG",Lethal RPG: War,2015-07-17,385590,EyeSpyda Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92305,"Adventure, Indie, RPG, Simulation, Strategy",Interstellaria,2015-07-17,280360,Coldrice Games LLC,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
92307,"Action, Indie",In Space We Brawl,2015-07-17,359450,Forge Reply srl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92308,"Adventure, Casual, Indie",D4: David's Costume Full Unlock Key,2015-07-17,384220,Access Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92309,"Adventure, Casual, Indie",D4: Forrest's Costume Full Unlock Key,2015-07-17,384221,Access Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92310,"Adventure, Casual, Indie",D4: Amanda's Costume Full Unlock Key,2015-07-17,384222,Access Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92311,"Adventure, Casual, Indie",D4: Olivia's Costume Full Unlock Key,2015-07-17,384223,Access Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92312,"Adventure, Casual, Indie",D4: David's Beard Full Unlock Key,2015-07-17,384224,Access Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92313,Action,Vampire of the Sands,2015-07-17,386160,Homph,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92314,"Adventure, Indie",Brighter Day,2015-07-17,388730,The Loneliest Pixel,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92318,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG",Aberoth,2015-07-17,354200,"Jarbit,Castle art by Yuriy Gusev",1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
92319,Indie,Monstrum - Original Soundtrack,2015-07-17,385870,Team Junkfish,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92321,"Casual, Indie, RPG",Official Guide - Undefeated,2015-07-17,362980,Aldorlea Games,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92322,Action,Mobile Light Force (aka Gunbird),2015-07-17,379370,Psikyo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92324,"Action, Adventure, Indie",Cast of the Seven Godsends - Redux,2015-07-20,373360,Raven Travel Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92325,"Action, Adventure, RPG, Strategy",HoD: On open seas,2016-12-24,386330,HJO Creations,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
92326,"Action, Indie","Botology - Map ""Targul"" for Survival Mode",2015-07-20,388670,Black Lime Studio,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92327,"Indie, Simulation",TIS-100,2015-07-20,370360,Zachtronics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92329,"Action, Casual, Free to Play, Indie, RPG, Strategy",Heroes of SoulCraft - Arcade MOBA,2015-07-02,319570,MobileBits,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
92331,"Adventure, Casual, Indie",Big Fish Legend,2015-07-20,376560,Igry.ru,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92332,"Action, Free to Play, Indie, Early Access",Pixel Fodder,2015-07-20,386600,Wacha,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92333,Indie,Super Hipster Lumberjack,2015-07-20,388340,Day Dreamer Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92335,"Casual, Indie, Sports, Strategy","""Glow Ball"" - The billiard puzzle game",2014-02-19,388390,WTFOMGames,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
92336,"Casual, Indie",Oblivious Garden ~White Day,2015-07-20,345040,"CorypheeSoft,DigitalEZ",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92338,"Action, Indie, RPG, Strategy",Breach &amp; Clear: Deadline Rebirth (2016),2015-07-20,310890,"Mighty Rabbit Studios,Gun Media",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92339,"Action, Casual, Massively Multiplayer",Counter-Strike Nexon: Zombies - Journey to the West + Permanent Character,2015-07-21,381151,Nexon,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92340,"Action, Casual, Massively Multiplayer",Counter-Strike Nexon: Zombies - Dragon Set + Permanent Character,2015-07-21,381152,Nexon,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92341,"Action, Strategy",Battle of Empires : 1914-1918,2015-07-22,316430,Great War Team,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92342,"Racing, Simulation, Sports",Project CARS - Modified Car Pack,2015-07-21,334771,Slightly Mad Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
92344,"Action, Adventure, Indie",TEMBO THE BADASS ELEPHANT,2015-07-21,341870,Game Freak,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92346,Indie,Super Galaxy Squadron Soundtrack,2015-07-21,384270,"Psyche Studios,Random Encounter",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92347,"Casual, Indie",WORLD END ECONOMiCA episode.02,2015-07-21,368160,Spicy Tails,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92357,"Action, Adventure",Rare Weapons Set C (The Tournament Tyrants),2015-07-23,333815,Acquire Corp.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92358,"Action, Adventure",Rare Weapons Set A (The Amihama Elite),2015-07-23,333813,Acquire Corp.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92359,"Action, Adventure",Ryoma Sakamoto,2015-07-23,333816,Acquire Corp.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92362,"Action, Indie, Strategy",Five Nights at Freddy's 4,2015-07-23,388090,Scott Cawthon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92363,Strategy,Russian Front,2015-07-23,385960,Electric Rune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92364,"Action, Casual, Indie, Simulation",Robot vs Birds Zombies,2013-06-01,389460,yfyx games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92365,"Action, Indie, RPG, Early Access",Dungeon League,2015-07-23,362310,Achebit,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92366,"Action, Casual, Indie, RPG, Simulation, Strategy",Microcosmum: survival of cells,2015-07-24,386260,Alexander Byzov,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
92367,"Action, Casual",OVERGRAVITY,2015-07-24,376350,CPsoft,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92368,"Adventure, Indie",Cradle,2015-07-24,361550,Flying Cafe for Semianimals,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92369,"Action, Adventure, Indie, RPG",Victor Vran ARPG,2015-07-24,345180,Haemimont Games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92370,"Adventure, Indie",Cradle - Soundtrack &amp; Artbook,2015-07-24,380710,Flying Cafe for Semianimals,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92373,"Casual, Indie, RPG",Heroes of Legionwood,2015-07-24,278590,Dark Gaia Studios,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92375,"Casual, Simulation, Sports, Strategy",Baseball Mogul 2015,2014-04-03,388270,"Sports Mogul, Inc.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
92376,Indie,Spectrum: First Light,2015-07-24,346430,"Mido Basim,Danny Wei",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92377,"Adventure, Casual, Indie, RPG",Arevan,2015-07-24,385900,Overcloud9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92378,"Action, Indie",Starchaser: Priestess of the Night Sky,2015-07-24,365850,Nonlinear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92379,"Action, Casual, Indie, RPG",Pixel Space,2015-07-27,371690,a REGULAR GAMER,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92381,"Indie, Simulation, Sports, Early Access",Pulsen,2015-07-27,340960,4-Panel Footprint,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
92389,"Adventure, Casual",Idol Magical Girl Chiru Chiru Michiru Part 2,2015-07-29,377720,Frontwing,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92390,"Casual, Indie",Project Druid - 2D Labyrinth Explorer-,2015-07-30,388160,Cemil Tasdemir,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92392,"Action, Adventure, Indie, Early Access",Pluck,2015-07-31,341010,Benjamin Lapid,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92393,"Casual, Indie",Siege Wars,2015-07-30,348340,RunServer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92394,"Action, Casual, Indie, RPG, Simulation, Strategy",Hydraulic Empire,2015-07-31,381220,Batholith Entertainment,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
92395,"Adventure, Indie, RPG",The Princess' Heart,2015-07-30,378830,RosePortal Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92396,"Action, Adventure, Indie",MANOS,2015-07-30,350780,FreakZone Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92397,"Adventure, Casual, Indie, RPG",Fated Souls,2015-07-30,370780,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92398,"Action, Indie, Racing, Simulation",Deserter Simulator,2015-07-30,389840,Pocket Queries,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
92399,"Action, Adventure, Indie",Damn virgins,2015-07-31,357750,Luis Ruiz,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92400,"Action, Adventure, Indie, Simulation, Early Access",REVERSE SIDE,2015-07-30,317730,REEW GAMES,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92401,"Action, Casual, Indie",Super Space Meltdown,2015-07-31,388500,"Polyquest Games,ZXDigital Ltd",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92402,"Casual, Indie, Strategy, Early Access",Deficis,2015-07-31,377220,Gneu LLC,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92403,"Casual, Indie, Strategy",Mystical,2015-07-31,387270,Philippe Forgeur,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92404,"Action, Indie, Early Access",Gunjitsu,2015-07-31,280010,Decent Machine,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92405,Adventure,Dream Chamber,2013-11-10,391590,Forge Reply,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92406,"Action, Simulation, Sports",3D Paraglider,2015-08-03,367990,khos85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92407,"Adventure, Indie",ENKI,2015-07-31,377470,Storm in a Teacup,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92410,"Adventure, Indie, RPG",Caverns of the Snow Witch,2015-08-03,324730,Tin Man Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92411,"Casual, Indie",Radial Impact,2015-07-31,387890,Devin Sherry,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92413,"Action, Indie",Duet,2015-08-03,292600,Kumobius,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92415,"Adventure, Indie",Submerged,2015-08-03,301860,Uppercut Games Pty Ltd,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92417,"Action, Indie",Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,2015-08-04,381610,"wefiends, Inc.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92419,"Adventure, Indie, RPG",The Logomancer,2015-08-04,375430,"Jeffrey Nordin,Justin Nordin",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92420,"Adventure, Indie",Unfinished - An Artist's Lament,2015-08-04,388680,Dust Scratch Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92422,"Action, Adventure, Casual, Indie",Zombie Killtime,2015-08-04,380700,Nicholas Mallory,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92425,Simulation,FSX: Steam Edition - Jabiru J160 Add-On,2015-08-04,379241,Iris Flight Simulation Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92426,"Free to Play, Indie, Massively Multiplayer, Strategy",SAGA,2008-03-07,376140,"Silverlode Interactive,Wasatch Games",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
92427,Casual,Superstar Dance Club,2015-08-04,379390,Atomic Planet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92434,RPG,Fairy Fencer F,2015-08-04,347830,"Idea Factory,Compile Heart",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92435,"Action, Casual, Indie",Twin Robots,2015-08-04,374230,Thinice,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92436,"Adventure, Indie",ADventure Lib,2015-08-04,374950,Fancy Fish Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92437,"Adventure, Indie",ADventure Lib Original Soundtrack,2015-08-04,390120,Fancy Fish Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92438,Action,Princess Kaguya: Legend of the Moon Warrior,2015-08-04,383710,Zoo Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92440,"Adventure, Indie, Simulation, Strategy, Early Access",Empyrion - Galactic Survival,2015-08-05,383120,Eleon Game Studios,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
92441,"Casual, Indie, Strategy",President for a Day - Corruption,2015-08-05,368780,Serious Games Interactive,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92442,"Indie, Simulation",Asphyxia,2015-08-04,386990,ebi-hime,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92443,"Action, Adventure, Indie",INK,2015-08-05,385710,ZackBellGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92447,"Action, Adventure, Indie, Simulation",One Final Breath™,2015-09-28,387070,Dark Day Interactive,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92448,"Action, Adventure, Indie",INK - Soundtrack + Art,2015-08-05,392400,ZackBellGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92449,"Adventure, Free to Play, Indie, RPG",the static speaks my name,2015-08-10,387860,the whale husband,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
92450,"Racing, Sports",TNN Motorsports Hardcore TR,2015-08-10,393540,ASC Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
92451,"Indie, RPG",Celestian Tales: Old North,2015-08-10,315860,Ekuator Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92452,Action,Call of Duty®: Advanced Warfare - Ohm Weapon Pack,2015-08-10,343595,Sledgehammer Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92453,"Casual, Indie",Notch Original Soundtrack - Omega Episode,2015-08-10,355450,"Angels Blue Digital Entertainment,DigitalEZ",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92455,"Action, Indie",Call of Tomsk-7,2015-08-10,390660,Daniel Mercier,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92457,"Casual, Indie, Strategy",Pirates Deck,2015-08-11,355120,Smit Parmar,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92458,"Action, Indie",Shadow Blade: Reload,2015-08-10,272330,Dead Mage,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92459,"Indie, Strategy",100% Orange Juice - Alte &amp; Kyoko Character Pack,2015-08-10,388790,Orange_Juice,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92460,"Adventure, Indie, RPG, Strategy",Royal Bounty HD,2015-08-10,337210,iosoftware,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
92461,"Action, Adventure, Indie, RPG",Wanderlust Adventures - Official Soundtrack,2015-08-10,300780,"Chris Christodoulou,Yeti Trunk",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92462,"Action, Adventure, Indie, RPG",Wanderlust Adventures,2015-08-10,240620,Yeti Trunk,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92463,"Action, Adventure, Indie",Blaster Shooter GunGuy!,2015-08-10,391740,Adam DeLease,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92464,"Action, Indie, Sports",OlliOlli2: Welcome to Olliwood,2015-08-11,365660,Roll7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
92468,"Action, Strategy",Toy Soldiers: War Chest - Assassin’s Creed® Pack,2015-08-12,391433,"Signal Studios,Krome Studios",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92469,"Indie, Strategy",The Cat Machine,2015-08-12,386900,Cranktrain,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92470,Indie,Gravity Error,2015-08-12,379760,Faris Mohammed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92473,RPG,Skyrim Script Extender (SKSE),2015-08-12,365720,The SKSE Team,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92474,"Adventure, Casual, Indie",The Journey Back,2015-08-12,393550,Erwin Wolf,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92475,"Indie, Simulation",Hacknet,2015-08-12,365450,Team Fractal Alligator,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
92476,"Action, Adventure, Indie",Angry Arrows,2015-08-12,390890,DanielDavisGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92477,"Adventure, Free to Play, Indie",Silver Creek Falls: Chapter 1,2015-08-12,392450,Sapphire Dragon Productions,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92478,"Action, Indie, Racing, Sports",Rocket League® - Supersonic Fury DLC Pack,2015-07-07,391680,"Psyonix, Inc.",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
92479,"Action, Indie, Racing, Sports",Rocket League: Official Game Soundtrack,2015-07-07,393580,"Psyonix, Inc.",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
92480,"Indie, Strategy",Sentinel 4: Dark Star,2015-08-13,386840,Origin8 Technologies Ltd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92481,"Action, Indie",BRAWL,2015-08-13,365680,Bloober Team SA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92483,"Action, Casual, Indie, Strategy",Kaiju-A-GoGo: Plant Zombie Shrubby Skin,2015-08-14,393990,Kerberos Productions Inc.,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
92484,"Action, Adventure, Indie",Mute Crimson+,2015-08-13,384280,Iced Lizard Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92485,"Action, Adventure, Indie, RPG",Labyronia RPG,2015-08-14,391260,Labyrinthine,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
92486,Simulation,FSX: Steam Edition - Greenland Nuuk Add-On,2015-08-13,379541,FSDG Online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
